Codigo;Nombre;Lista 1;Lista 2;Lista 3;Lista 4;Costo;Proveedor;Rubro;Subrubro;Cod. Barra
1221;GALLETA KUKINAS CON COFITE 50G;350;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798360810249
1222;GALLETA KUKINAS CONFITE 80G;375;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798360810188
1223;GALLETA KUKINAS CONFITES 50G;350;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798360810232
1224;GALLETA KUKINAS LIMON 180G;700;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798360810164
77995043;GALLETA KUKINAS PEPAS 180G;650;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798360810263
1225;GALLETA KUKINAS RELLENA CHOCO  65G;320;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798360810218
1226;GALLETA KUKINAS RELLENA FRUTILLAS 65G;320;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798360810225
77995140;GALLETA LA PROVIDENCIA BIZCOCHOS ;790;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798141972920
77995141;GALLETA LA PROVIDENCIA CHIPS;1000;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798141972753
77995142;GALLETA LA PROVIDENCIA CHOCOLATE;700;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798141972531
714604577;GALLETA LA PROVIDENCIA R CON CACAO  119G;890;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798141972906
77995143;GALLETA LA PROVIDENCIA RELLENA 220G;1600;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7798141972890
1227;GALLETA LEIVA DE SALVADO X3;1250;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790412001759
1228;GALLETA LEIVA LIGHT;950;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790412001421
1229;GALLETA LEIVA MARINERA;205;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790412000974
1230;GALLETA LEIVA MINI MULTISEMILLA 250;800;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790412001957
1231;GALLETA LEIVA MINI SALVADO;800;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790412000509
1232;GALLETA LEIVA SALVADO X3;1250;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790412000967
1233;GALLETA LEIVA SANDWICH 100%;1200;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790412001896
1234;GALLETA LEIVA SANDWICH X3;1100;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790412000981
1235;GALLETA LEIVA SIN SAL X3;1100;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790412001315
1236;GALLETA LHERITIER PEPA;630;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7791118012827
1237;GALLETA MACUCA CHIPS;77;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790040130982
1238;GALLETA MACUCA CHOCOLATE;85;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790040133495
1239;GALLETA MANA LIVIANA CHOCOLATOSA;270;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790040137912
1240;GALLETA MANA LIVIANA COCO;270;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790040720503
1241;GALLETA MANA LIVIANA CON LECHE;840;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790040137813
1242;GALLETA MANA LIVIANA LECHE;270;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790040720206
1243;GALLETA MANA LIVIANA LIMON;270;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790040720305
1244;GALLETA MANA LIVIANA VAINILLA;270;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790040720107
1245;GALLETA MANA LIVIANA VAINILLA;270;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790040137837
1246;GALLETA MANA LIVIANA X3;270;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790040720800
1247;GALLETA MANA RELLENA CHOCOLATE;1400;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790040133242
1248;GALLETA MANA RELLENA CHOCOLATE/VAINILLA;1400;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790040439207
1249;GALLETA MANA RELLENA FRUTILLA;1400;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790040439009
1250;GALLETA MANA RELLENA FRUTILLA;1400;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790040133235
1251;GALLETA MANA RELLENA FRUTILLA;1400;;;;;VARIOS;GOLOSINAS;GOLOSINAS;7790040133266
